"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"1","The Trump administration released a regulation Monday that could dramatically cut the number of legal immigrants allowed to enter and stay in the US by making it easier to reject green card and visa...","","437","571","745","https://pbs.twimg.com/card_img/1334144551183929348/eWI6Ii2t?format=jpg&name=small","A new Trump regulation makes it easier to reject green card and visa applications and could dramatically limit legal immigration to the US","https://pbs.twimg.com/card_img/1334144551183929348/eWI6Ii2t?format=jpg&name=small","https://t.co/H8P83IOjHS?amp=1","1"
"1","cnn.com","","437","571","745","https://pbs.twimg.com/card_img/1334144551183929348/eWI6Ii2t?format=jpg&name=small","A new Trump regulation makes it easier to reject green card and visa applications and could dramatically limit legal immigration to the US","https://pbs.twimg.com/card_img/1334144551183929348/eWI6Ii2t?format=jpg&name=small","https://t.co/H8P83IOjHS?amp=1","1"
"1","CNN Breaking News","Aug 12, 2019","86","359","433","https://pbs.twimg.com/card_img/1337137587413266432/1On0IW3z?format=jpg&name=small","Hong Kong grounds all departing flights as anti-government protest continues to grow","https://pbs.twimg.com/card_img/1337137587413266432/1On0IW3z?format=jpg&name=small","https://t.co/VCZyUA5P3n?amp=1","1"
"1","Hong Kong grounds all flights as protest paralyzes hub","","86","359","433","https://pbs.twimg.com/card_img/1337137587413266432/1On0IW3z?format=jpg&name=small","Hong Kong grounds all departing flights as anti-government protest continues to grow","https://pbs.twimg.com/card_img/1337137587413266432/1On0IW3z?format=jpg&name=small","https://t.co/VCZyUA5P3n?amp=1","1"
"1","cnn.com","","86","359","433","https://pbs.twimg.com/card_img/1337137587413266432/1On0IW3z?format=jpg&name=small","Hong Kong grounds all departing flights as anti-government protest continues to grow","https://pbs.twimg.com/card_img/1337137587413266432/1On0IW3z?format=jpg&name=small","https://t.co/VCZyUA5P3n?amp=1","1"
"1","CNN Breaking News","Aug 11, 2019","221","292","391","https://pbs.twimg.com/media/EBt4BfWXkAILxKl?format=jpg&name=small","Six people were shot and wounded at a street party in Chicago's West Side when at least one person started shooting, police say. The six are expected to survive. https://cnn.it/2H2Bt9R","","","1"
"1","CNN Breaking News","Aug 11, 2019","34","143","357","https://pbs.twimg.com/media/EBtS1hbWwAAsr0b?format=jpg&name=small","Pittsburgh Steelers wide receiver coach Darryl Drake dies at 62. Drake joined the team in 2018 after previous stints with the Arizona Cardinals and Chicago Bears
https://cnn.it/2KGuCUI","","","1"
"1","CNN Breaking News","Aug 11, 2019","55","92","475","","Curtis Ray Watson, a Tennessee prison escapee suspected in the death of a corrections official, is now in custody after a four-day manhunt","","","1"
"1","An inmate who escaped from a Tennessee prison is now in custody","","55","92","475","","Curtis Ray Watson, a Tennessee prison escapee suspected in the death of a corrections official, is now in custody after a four-day manhunt","","","1"
"1","An inmate who escaped from a Tennessee prison has been taken into custody, Tennessee Bureau of Investigations (TBI) confirmed Sunday afternoon.","","55","92","475","","Curtis Ray Watson, a Tennessee prison escapee suspected in the death of a corrections official, is now in custody after a four-day manhunt","","","1"
"1","cnn.com","","55","92","475","","Curtis Ray Watson, a Tennessee prison escapee suspected in the death of a corrections official, is now in custody after a four-day manhunt","","","1"
"1","CNN Breaking News","Aug 11, 2019","50","134","687","","Curtis Ray Watson, a Tennessee prison escapee suspected in the death of a corrections official, is now in custody after a four-day manhunt","","","1"
"1","CNN Breaking News","Aug 11, 2019","37","120","221","https://pbs.twimg.com/media/EBs4VWBW4AAQUDN?format=jpg&name=small","Curtis Ray Watson, a prison escapee suspected in the death of a corrections official, was spotted early Sunday in Henning, Tennessee, state prison officials say
https://cnn.it/2MUbbuj","","","1"
"1","CNN Breaking News","Aug 11, 2019","62","205","360","https://pbs.twimg.com/media/EBrq4joXYAA9v_-?format=jpg&name=small","At least 114 people are dead in India after heavy monsoon rains cause landslides and floods across several parts of the country
https://cnn.it/2MR6PUJ","","","1"
"1","CNN Breaking News","Aug 11, 2019","96","326","730","https://pbs.twimg.com/media/EBpwKIcXkAAmTH3?format=jpg&name=small","A man suspected of opening fire at a mosque near Oslo, Norway, has been charged with the murder of a woman found dead in his home, police say https://cnn.it/2Mch32h","","","1"
"1","CNN Breaking News","Aug 11, 2019","93","373","591","https://pbs.twimg.com/media/EBpevbdW4AEV94U?format=jpg&name=small","Cable cars plummeted to the ground near Vancouver after a cable was cut Saturday. No one was injured, but Royal Canadian Mounted Police said they believe it was an act of vandalism. https://cnn.it/2McRiim","","","1"
"1","CNN Breaking News","Aug 10, 2019","43","178","257","https://pbs.twimg.com/media/EBoxW82WkAADDki?format=jpg&name=small","Two people were wounded Saturday during a shooting at a mosque in a suburb of the Norwegian capital of Oslo, police said https://cnn.it/2KH7vsS","","","1"
"1","CNN Breaking News","Aug 10, 2019","365","297","736","https://pbs.twimg.com/media/EBoWwHfXoAEDQY7?format=jpg&name=small","The Justice Department's inspector general is opening an investigation into the circumstances surrounding the death of financier and accused sex trafficker Jeffrey Epstein, Attorney General William Barr announced https://cnn.it/31vNhsY","","","1"
"1","CNN Breaking News","Aug 10, 2019","68","97","183","https://pbs.twimg.com/media/EBneoWBWkAER92d?format=jpg&name=small","About 1,200 workers were evacuated from a Tyson Fresh Meats plant in Kansas after a fire broke out, officials say https://cnn.it/31wRAUZ","","","1"
"1","CNN Breaking News","Aug 10, 2019","1K","1.3K","1.3K","https://pbs.twimg.com/media/EBnOiqbXoAIHZG_?format=jpg&name=small","Jeffrey Epstein died by suicide, officials say. The millionaire was awaiting trial on sex trafficking charges at a New York jail. https://cnn.it/2KsczCw","","","1"
"1","CNN Breaking News","Aug 9, 2019","125","220","285","https://pbs.twimg.com/media/EBkCAILXYAEX134?format=jpg&name=small","North Korea has fired another round of short-range ballistic missiles that appear similar to other recent launches, according to a US official https://cnn.it/2KHtpMT","","","1"
"1","CNN Breaking News","Aug 9, 2019","192","202","306","https://pbs.twimg.com/media/EBj40JzWsAAx7H7?format=jpg&name=small","The White House has told ICE officials to conduct dozens more workplace enforcement operations this year, source says https://cnn.it/2KFSF60","","","1"
"1","CNN Breaking News","Aug 9, 2019","39","102","182","https://pbs.twimg.com/media/EBjmAVsX4AEG8wu?format=jpg&name=small","The Gilroy Garlic Festival shooter had a shotgun, a clown mask and wilderness survival items in his car, according to a search warrant https://cnn.it/2Z2PPl2","","","1"
"1","CNN Breaking News","Aug 9, 2019","127","610","565","https://pbs.twimg.com/media/EBi2e6KW4AAYSey?format=jpg&name=small","London is hit by a power outage following a suspected national grid failure, UK Power Networks says https://cnn.it/2KFlijK","","","1"
"1","CNN Breaking News","Aug 9, 2019","33","65","155","https://pbs.twimg.com/media/EBiZ8E1UEAUFVQf?format=jpg&name=small","Tiger Woods has withdrawn from the PGA Tour's Northern Trust event ahead of the second round because of a ""mild oblique strain"" https://cnn.it/2yMAhmw","","","1"
"1","CNN Breaking News","Aug 8, 2019","102","74","150","https://pbs.twimg.com/media/EBfEBwCXUAElTfG?format=jpg&name=small","Trump announces that Joseph Maguire, the leader of the National Counterterrorism Center, is his new pick to be the acting director of national intelligence https://cnn.it/2YUxQc2","","","1"
"1","CNN Breaking News","Aug 8, 2019","213","704","863","https://pbs.twimg.com/media/EBfCyhlXYAEXvUQ?format=jpg&name=small","An armed person was confronted and arrested at a Walmart in Springfield, Missouri, police say https://cnn.it/2ZI9mE9","","","1"
"1","CNN Breaking News","Aug 8, 2019","180","146","329","https://pbs.twimg.com/media/EBe2Uy-XkAQQ06O?format=jpg&name=small","Trump announces that Sue Gordon, the country's deputy director of national intelligence, is leaving the administration https://cnn.it/2YUxQc2","","","1"
"1","CNN Breaking News","Aug 8, 2019","57","178","317","https://pbs.twimg.com/media/EBeqHjXXUAAW_1p?format=jpg&name=small","Uber burned through $5.2 billion in the three months ending in June, its largest-ever quarterly loss, as the company's revenue growth continues to slow https://cnn.it/2yLdsQj","","","1"
"1","CNN Breaking News","Aug 8, 2019","759","1.4K","4.5K","https://pbs.twimg.com/media/EBeWcuwXYAEjPQS?format=jpg&name=small","Former acting FBI Director Andrew McCabe is suing the Justice Department and FBI over his firing last spring, alleging that the move was politically motivated https://cnn.it/2yOFoT6","","","1"
"1","CNN Breaking News","Aug 8, 2019","220","883","1.5K","https://pbs.twimg.com/media/EBeAPQmW4AADn6e?format=jpg&name=small","US and Canadian fighter jets intercept two Russian long-range, nuclear-capable bombers off the coast of Alaska
https://cnn.it/2M5tfSJ","","","1"
"1","CNN Breaking News","Aug 8, 2019","38","237","318","https://pbs.twimg.com/media/EBdfT2_X4AEO1MS?format=jpg&name=small","NOAA revises its forecast, predicting a busier-than-normal Atlantic hurricane season with 10 to 17 named storms, including five to nine hurricanes
https://cnn.it/2ZTI5P6","","","1"
"1","CNN Breaking News","Aug 8, 2019","64","77","153","https://pbs.twimg.com/media/EBdcgGyX4AMjC79?format=jpg&name=small","Prime Minister Narendra Modi, in a televised address, says the decision to strip Indian-administered Kashmir of its autonomous status would free it from ""terrorism""
https://cnn.it/2OGNhET","","","1"
"1","CNN Breaking News","Aug 8, 2019","170","272","689","","Change food production and stop abusing land, major climate report warns https://cnn.it/2YKurRn","","","1"
"1","CNN Breaking News","Aug 8, 2019","63","111","164","https://pbs.twimg.com/media/EBalHIOXoAARcfb?format=jpg&name=small","Kimberly Breier, assistant secretary of state for the Western Hemisphere, has resigned, The Washington Post reports https://cnn.it/2GVWS4q","","","1"
"1","CNN Breaking News","Aug 7, 2019","52","116","234","https://pbs.twimg.com/media/EBY3IHxXUAALo0W?format=jpg&name=small","USA Today says in an updated tweet that a report of a man with a gun that led to the evacuation of its headquarters was ""mistaken."" Authorities say they have not found ""evidence of any acts of violence or injuries."" https://cnn.it/2GPJyhV","","","1"
"1","CNN Breaking News","Aug 7, 2019","14","94","225","https://pbs.twimg.com/media/EBY0XsJXoAQjsM2?format=jpg&name=small","Puerto Rico's Supreme Court overturns disgraced ex-governor's handpicked successor, prolonging the US territory's political crisis https://cnn.it/2Tez5Sh","","","1"
"1","CNN Breaking News","Aug 7, 2019","18","78","219","https://pbs.twimg.com/media/EBYldx8X4AMvq4V?format=jpg&name=small","Greek authorities confirm a body found in a ravine is British scientist Natalie Christopher, who went missing during a run on the island of Ikaria
https://cnn.it/2yIZuyf","","","1"
"1","CNN Breaking News","Aug 7, 2019","62","244","272","https://pbs.twimg.com/media/EBYfyjsWsAAM6qh?format=jpg&name=small","Police in Virginia have evacuated USA Today headquarters in suburban Washington after reports of a man with a weapon https://cnn.it/2GPJyhV","","","1"
"1","CNN Breaking News","Aug 7, 2019","19","78","192","https://pbs.twimg.com/media/EBYccFEX4AAYdvW?format=jpg&name=small","British Airways says its computer systems are fixed after an outage caused hundreds of cancellations and delays for travelers using London's Heathrow and Gatwick airports
https://cnn.it/31o8l4x","","","1"
"1","CNN Breaking News","Aug 7, 2019","215","266","1.2K","https://pbs.twimg.com/media/EBYT9gaXkAAlptm?format=jpg&name=small","President Trump is greeted by protesters as he visits a Dayton hospital treating victims of Sunday's mass shooting. Follow live updates: https://cnn.it/2ZHhWmC","","","1"
"1","CNN Breaking News","Aug 7, 2019","32","85","237","https://pbs.twimg.com/media/EBYHQQiW4AIILvP?format=jpg&name=small","The body of a woman has been found in the search for British scientist Natalie Christopher who went missing during a run on the Greek island of Ikaria
https://cnn.it/2yIZuyf","","","1"
"1","CNN Breaking News","Aug 7, 2019","53","165","221","https://pbs.twimg.com/media/EBX8Zz2XsAEqyx4?format=jpg&name=small","Sears and Kmart plan to close 26 more stores as their parent company continues to struggle after emerging from bankruptcy
https://cnn.it/2TdXVlb","","","1"
"1","CNN Breaking News","Aug 7, 2019","68","168","309","https://pbs.twimg.com/card_img/1335735319002492930/ZMyHLmz9?format=jpg&name=small","Pakistan suspends trade with India and downgrades diplomatic relations as tensions rise over the disputed territory of Kashmir","https://pbs.twimg.com/card_img/1335735319002492930/ZMyHLmz9?format=jpg&name=small","https://t.co/r08dKC40Vs?amp=1","1"
"1","Pakistan downgrades diplomatic ties, suspends trade with India over Kashmir","","68","168","309","https://pbs.twimg.com/card_img/1335735319002492930/ZMyHLmz9?format=jpg&name=small","Pakistan suspends trade with India and downgrades diplomatic relations as tensions rise over the disputed territory of Kashmir","https://pbs.twimg.com/card_img/1335735319002492930/ZMyHLmz9?format=jpg&name=small","https://t.co/r08dKC40Vs?amp=1","1"
"1","Pakistan has announced it will downgrade diplomatic relations and suspend bilateral trade with India after New Delhi stripped the disputed state of Jammu and Kashmir of its special status.","","68","168","309","https://pbs.twimg.com/card_img/1335735319002492930/ZMyHLmz9?format=jpg&name=small","Pakistan suspends trade with India and downgrades diplomatic relations as tensions rise over the disputed territory of Kashmir","https://pbs.twimg.com/card_img/1335735319002492930/ZMyHLmz9?format=jpg&name=small","https://t.co/r08dKC40Vs?amp=1","1"
"1","cnn.com","","68","168","309","https://pbs.twimg.com/card_img/1335735319002492930/ZMyHLmz9?format=jpg&name=small","Pakistan suspends trade with India and downgrades diplomatic relations as tensions rise over the disputed territory of Kashmir","https://pbs.twimg.com/card_img/1335735319002492930/ZMyHLmz9?format=jpg&name=small","https://t.co/r08dKC40Vs?amp=1","1"
"1","CNN Breaking News","Aug 7, 2019","41","168","177","https://pbs.twimg.com/media/EBX0jocWkAA8EEq?format=jpg&name=small","Walgreens will close about 200 locations across the United States in a cost-cutting move. The planned closures represent less than 3% of the drugstore chain's locations.
https://cnn.it/2ZEvW0r","","","1"
"1","CNN Breaking News","Aug 7, 2019","42","132","186","https://pbs.twimg.com/media/EBXz0ZlW4AAE4Ba?format=jpg&name=small","Fourteen people are dead and 145 injured after a Taliban suicide attack in Kabul, Afghanistan https://cnn.it/31nej5S","","","1"
"1","CNN Breaking News","Aug 7, 2019","107","1.4K","3.8K","https://pbs.twimg.com/card_img/1337093553286238212/aV7AXCib?format=jpg&name=small","Cyntoia Brown was released from prison after being granted clemency by Tennessee Gov. Bill Haslam in January, according to the Tennessee Department of Corrections","https://pbs.twimg.com/card_img/1337093553286238212/aV7AXCib?format=jpg&name=small","https://t.co/Zw8knHYZPy?amp=1","1"
"1","Cyntoia Brown was released from a Tennessee prison today. Here are 4 things to know about her case","","107","1.4K","3.8K","https://pbs.twimg.com/card_img/1337093553286238212/aV7AXCib?format=jpg&name=small","Cyntoia Brown was released from prison after being granted clemency by Tennessee Gov. Bill Haslam in January, according to the Tennessee Department of Corrections","https://pbs.twimg.com/card_img/1337093553286238212/aV7AXCib?format=jpg&name=small","https://t.co/Zw8knHYZPy?amp=1","1"
"1","Cyntoia Brown was released from prison early Wednesday morning after being granted clemency in January by then-Tennessee Gov. Bill Haslam, according to the Tennessee Department of Corrections.","","107","1.4K","3.8K","https://pbs.twimg.com/card_img/1337093553286238212/aV7AXCib?format=jpg&name=small","Cyntoia Brown was released from prison after being granted clemency by Tennessee Gov. Bill Haslam in January, according to the Tennessee Department of Corrections","https://pbs.twimg.com/card_img/1337093553286238212/aV7AXCib?format=jpg&name=small","https://t.co/Zw8knHYZPy?amp=1","1"
"1","cnn.com","","107","1.4K","3.8K","https://pbs.twimg.com/card_img/1337093553286238212/aV7AXCib?format=jpg&name=small","Cyntoia Brown was released from prison after being granted clemency by Tennessee Gov. Bill Haslam in January, according to the Tennessee Department of Corrections","https://pbs.twimg.com/card_img/1337093553286238212/aV7AXCib?format=jpg&name=small","https://t.co/Zw8knHYZPy?amp=1","1"
"1","CNN Breaking News","Aug 7, 2019","101","172","313","https://pbs.twimg.com/media/EBVTaYBXkAAbr6D?format=jpg&name=small","Exclusive security camera footage obtained by CNN shows the Dayton gunman in a bar with his sister and friend an hour before the mass shooting https://cnn.it/2GRPAyO","","","1"
"1","CNN Breaking News","Aug 6, 2019","37","186","242","https://pbs.twimg.com/media/EBUQC8_XoAAtS4I?format=jpg&name=small","One person has died of Legionnaires' disease after staying at a prominent Atlanta hotel, officials say https://cnn.it/2GQRkIt","","","1"
"1","CNN Breaking News","Aug 6, 2019","85","153","255","https://pbs.twimg.com/media/EBQMim1WsAAvXSP?format=jpg&name=small","President Trump said the US will expand its sanctions against Venezuela to impose a total economic embargo against the country https://cnn.it/2YIuwAP","","","1"
"1","CNN Breaking News","Aug 6, 2019","111","246","622","https://pbs.twimg.com/media/EBQC-uMXYAY4Td8?format=jpg&name=small","Singer R. Kelly has been charged in Minnesota with two counts of engaging in prostitution with a minor, prosecutors say https://cnn.it/2YIs4u7","","","1"
"1","CNN Breaking News","Aug 6, 2019","42","186","801","https://pbs.twimg.com/media/EBQASlxWwAAPFUJ?format=jpg&name=small","A former coal tycoon has donated more than $1 million to a group of miners in Eastern Kentucky who are blocking train tracks in protest after their former employer stopped paying them after declaring bankruptcy https://cnn.it/2GP8eav","","","1"
"1","CNN Breaking News","Aug 5, 2019","361","175","321","https://pbs.twimg.com/media/EBPgJDVXkAApBU2?format=jpg&name=small","President Trump will visit El Paso, Texas, on Wednesday, the mayor says, just days after the deadly shooting there https://cnn.it/2YK40qH","","","1"
"1","CNN Breaking News","Aug 5, 2019","55","119","268","https://pbs.twimg.com/media/EBPNR3QW4AI3ECX?format=jpg&name=small","Belgian cyclist Bjorg Lambrecht died after he crashed Monday in the Tour de Poland https://cnn.it/2YJYVi7","","","1"
"1","CNN Breaking News","Aug 5, 2019","182","277","999","https://pbs.twimg.com/media/EBO5eh7W4AArctb?format=jpg&name=small","Cesar Sayoc, who sent pipe bombs to former President Obama and other prominent Democrats, as well as to CNN, was sentenced to 20 years in prison https://cnn.it/2GNgzLZ","","","1"
"1","CNN Breaking News","Aug 5, 2019","90","224","330","https://pbs.twimg.com/media/EBO3CecXUAYWUUN?format=jpg&name=small","The Dow dropped 767 points after China devalued its currency in an escalation of the trade war with the US. It fell as many as 961 points Monday. https://cnn.it/2YFKFqR","","","1"
"1","CNN Breaking News","Aug 5, 2019","640","471","1.2K","https://pbs.twimg.com/media/EBOofIjXoAE2tYx?format=jpg&name=small","The Justice Department is considering pushing for a new law to make mass shootings a capital crime https://cnn.it/2MCdiCG","","","1"
"1","CNN Breaking News","Aug 5, 2019","417","356","1.5K","https://pbs.twimg.com/media/EBN3P4EX4AAkuKa?format=jpg&name=small","House Judiciary Chairman Jerry Nadler says his panel could move to impeach President Trump by the end of the year https://cnn.it/33nNSim","","","1"
"1","CNN Breaking News","Aug 5, 2019","584","339","874","https://pbs.twimg.com/media/EBNoivYXkAAVwpp?format=jpg&name=small","President Trump says the US must condemn racism, bigotry and white supremacy but doesn't acknowledge his own rhetoric. Follow live updates: https://cnn.it/31mXOXh","","","1"
"1","CNN Breaking News","Aug 5, 2019","175","72","156","https://pbs.twimg.com/media/EBNh_fZX4AAo2xx?format=jpg&name=small","President Trump addresses the nation following two mass shootings that left at least 29 people dead. Follow live updates: https://cnn.it/31hEWZV","","","1"
"1","CNN Breaking News","Aug 5, 2019","455","240","335","https://pbs.twimg.com/media/EBNMbE_XYAAV-xi?format=jpg&name=small","President Trump suggests tying immigration reform to strengthening background checks after a mass shooting in El Paso that targeted immigrants https://cnn.it/2Kfbz4I","","","1"
"1","CNN Breaking News","Aug 5, 2019","60","150","258","https://pbs.twimg.com/card_img/1334899874609782784/zyS9YOyT?format=jpg&name=small","Kashmir on lockdown as India reveals plan to change state's status","https://pbs.twimg.com/card_img/1334899874609782784/zyS9YOyT?format=jpg&name=small","https://t.co/H9LRpDGNVO?amp=1","1"
"1","Kashmir in lockdown as India reveals plan to change state's status","","60","150","258","https://pbs.twimg.com/card_img/1334899874609782784/zyS9YOyT?format=jpg&name=small","Kashmir on lockdown as India reveals plan to change state's status","https://pbs.twimg.com/card_img/1334899874609782784/zyS9YOyT?format=jpg&name=small","https://t.co/H9LRpDGNVO?amp=1","1"
"1","Indian-controlled Kashmir was in lockdown Monday, with tens of thousands of new troops deployed into what is already one of the most militarized places in the world, as New Delhi announced contenti...","","60","150","258","https://pbs.twimg.com/card_img/1334899874609782784/zyS9YOyT?format=jpg&name=small","Kashmir on lockdown as India reveals plan to change state's status","https://pbs.twimg.com/card_img/1334899874609782784/zyS9YOyT?format=jpg&name=small","https://t.co/H9LRpDGNVO?amp=1","1"
"1","cnn.com","","60","150","258","https://pbs.twimg.com/card_img/1334899874609782784/zyS9YOyT?format=jpg&name=small","Kashmir on lockdown as India reveals plan to change state's status","https://pbs.twimg.com/card_img/1334899874609782784/zyS9YOyT?format=jpg&name=small","https://t.co/H9LRpDGNVO?amp=1","1"
"1","CNN Breaking News","Aug 5, 2019","116","312","1K","https://pbs.twimg.com/card_img/1335542197056274438/krjjiIvv?format=jpg&name=small","The company that provides internet infrastructure services to 8chan says it will stop providing the services to the site linked to three mass shootings this year","https://pbs.twimg.com/card_img/1335542197056274438/krjjiIvv?format=jpg&name=small","https://t.co/IPpdbeqDCX?amp=1","1"
"1","8chan struggling to stay online after its alleged use by El Paso shooting suspect","","116","312","1K","https://pbs.twimg.com/card_img/1335542197056274438/krjjiIvv?format=jpg&name=small","The company that provides internet infrastructure services to 8chan says it will stop providing the services to the site linked to three mass shootings this year","https://pbs.twimg.com/card_img/1335542197056274438/krjjiIvv?format=jpg&name=small","https://t.co/IPpdbeqDCX?amp=1","1"
"1","Cloudflare, a San Francisco-based company that was providing internet infrastructure services to 8chan and helping keep the site online, announced Sunday night that it would stop providing support...","","116","312","1K","https://pbs.twimg.com/card_img/1335542197056274438/krjjiIvv?format=jpg&name=small","The company that provides internet infrastructure services to 8chan says it will stop providing the services to the site linked to three mass shootings this year","https://pbs.twimg.com/card_img/1335542197056274438/krjjiIvv?format=jpg&name=small","https://t.co/IPpdbeqDCX?amp=1","1"
"1","cnn.com","","116","312","1K","https://pbs.twimg.com/card_img/1335542197056274438/krjjiIvv?format=jpg&name=small","The company that provides internet infrastructure services to 8chan says it will stop providing the services to the site linked to three mass shootings this year","https://pbs.twimg.com/card_img/1335542197056274438/krjjiIvv?format=jpg&name=small","https://t.co/IPpdbeqDCX?amp=1","1"
"1","CNN Breaking News","Aug 4, 2019","136","586","507","https://pbs.twimg.com/media/EBHsd-OX4AAGcwe?format=jpg&name=small","The suspect in the Dayton, Ohio, shooting that killed 9 and injured at least 16 others wore body armor, an official says https://cnn.it/2GI90Gc","","","1"
"1","CNN Breaking News","Aug 4, 2019","303","1.5K","1.1K","https://pbs.twimg.com/media/EBHN4AmX4AAaoud?format=jpg&name=small","At least nine people are dead and 16 people injured in a shooting in Dayton, Ohio, police say. The shooter is dead. https://cnn.it/2Zwiuvt","","","1"
"1","CNN Breaking News","Aug 4, 2019","76","311","339","https://pbs.twimg.com/media/EBHDae6WsAE9hah?format=jpg&name=small","Police in Dayton, Ohio, are investigating an ""active shooter incident"" in the city's Oregon District https://cnn.it/2ZuqXPL","","","1"
"1","CNN Breaking News","Aug 4, 2019","136","429","391","https://pbs.twimg.com/media/EBHBeLKWwAEQddx?format=jpg&name=small","Police in Dayton, Ohio, are investigating an ""active shooter incident"" in the city's Oregon District https://cnn.it/2ZuqXPL","","","1"
"1","CNN Breaking News","Aug 4, 2019","328","272","458","https://pbs.twimg.com/media/EBFcoZqX4AEoOfk?format=jpg&name=small","Police are reviewing an online writing posted days ago, believed to be written by the suspect in custody after the El Paso shooting, and are trying to determine if there was a possible hate crime https://cnn.it/2yCygJC","","","1"
"1","CNN Breaking News","Aug 3, 2019","144","478","418","https://pbs.twimg.com/media/EBFUYEsWwAc7JT9?format=jpg&name=small","Texas Gov. Greg Abbott says 20 people were killed in the shooting in El Paso. More than two dozen were injured. https://cnn.it/2yCygJC","","","1"
"1","CNN Breaking News","Aug 3, 2019","119","243","394","https://pbs.twimg.com/media/EBFM6zHX4AE8XAT?format=jpg&name=small","At least 15 people were killed in the shooting in El Paso, Texas attorney general says. One person is in custody, police say. https://cnn.it/2yE0LGR","","","1"
"1","CNN Breaking News","Aug 3, 2019","119","1K","1.1K","https://pbs.twimg.com/media/EBEzWOaX4AIbxt6?format=jpg&name=small","There is an urgent need for blood donations in El Paso, Texas, after a shooting at a large shopping complex, police say https://cnn.it/2yCPl6g","","","1"
"1","CNN Breaking News","Aug 3, 2019","80","307","344","https://pbs.twimg.com/media/EBEmMayXkAIPO84?format=jpg&name=small","One person is in custody, El Paso police say. Area hospitals report at least 22 people were injured https://cnn.it/2GKimRS","","","1"
"1","CNN Breaking News","Aug 3, 2019","111","398","481","https://pbs.twimg.com/media/EBEaOMFXoAAoE8F?format=jpg&name=small","Three people are in custody after the shooting in El Paso, Texas, the city's mayor says https://cnn.it/2ZsPuVH","","","1"
"1","CNN Breaking News","Aug 3, 2019","146","721","540","https://pbs.twimg.com/media/EBEXQ2PXUAAYnjV?format=jpg&name=small","Several people have been killed in a shooting in El Paso, Texas, officials say https://cnn.it/2GKimRS","","","1"
"1","CNN Breaking News","Aug 3, 2019","278","1.3K","851","https://pbs.twimg.com/media/EBEIAJVW4AYLNZG?format=jpg&name=small","Multiple victims have been injured in a shooting at the Walmart in El Paso, Texas. Follow live updates: https://cnn.it/2GKimRS","","","1"
"1","CNN Breaking News","Aug 3, 2019","206","1.2K","924","https://pbs.twimg.com/media/EBD9Za0X4AAFuwc?format=jpg&name=small","Police in El Paso, Texas, say they are responding to an active shooter and people should ""avoid the area"" https://cnn.it/2T1gPfd","","","1"
"1","CNN Breaking News","Aug 3, 2019","94","227","656","https://pbs.twimg.com/media/EBDqqnmXoAA1hQZ?format=jpg&name=small","Berkshire Hathaway ends the second quarter with a record $122 billion in cash https://cnn.it/2OTvBGz","","","1"
"1","CNN Breaking News","Aug 3, 2019","42","152","235","https://pbs.twimg.com/media/EBDMnsbWkAAlKq4?format=jpg&name=small","Police fire tear gas at anti-government, anti-extradition protesters in Hong Kong to clear the area. Follow live updates: https://cnn.it/2YJU9VS","","","1"
"1","CNN Breaking News","Aug 2, 2019","118","121","331","https://pbs.twimg.com/media/EA_AzWHXUAI4p_H?format=jpg&name=small","President Trump says Rep. John Ratcliffe is no longer his pick for top intelligence role, saying the confirmation process would be ""miserable"" https://cnn.it/2KewS6w","","","1"
"1","CNN Breaking News","Aug 2, 2019","57","225","698","https://pbs.twimg.com/media/EA-653TWkAEr2Ry?format=jpg&name=small","Rapper A$AP Rocky is granted permission to leave Sweden and return to the US to await an August 14 judgment in his assault case https://cnn.it/2GJCzHl","","","1"
"1","CNN Breaking News","Aug 2, 2019","237","474","1.6K","https://pbs.twimg.com/media/EA-viC1X4AEQFgx?format=jpg&name=small","More than 50% of House Democrats now publicly support an impeachment inquiry into President Trump, putting new pressure on party leaders https://cnn.it/2Yj4zwg","","","1"
"1","CNN Breaking News","Aug 2, 2019","63","158","576","https://pbs.twimg.com/media/EA-cmBsW4AITolH?format=jpg&name=small","An NYPD judge recommends that the officer involved in Eric Garner's death be fired, a source says https://cnn.it/2KbCE8Q","","","1"
"1","CNN Breaking News","Aug 2, 2019","40","589","537","https://pbs.twimg.com/media/EA90HjuXoAARub3?format=jpg&name=small","A 6.8-magnitude earthquake has struck the west coast of Indonesia, according to the US Geological Survey https://cnn.it/2ZshpV","","","1"
"1","CNN Breaking News","Aug 2, 2019","133","126","463","","The US economy added 164,000 jobs in July. The unemployment rate remained at 3.7%, and has been at or under 4% for 16 straight months.","","","1"
"1","US hiring is chugging along at a 'slow but still solid' rate","","133","126","463","","The US economy added 164,000 jobs in July. The unemployment rate remained at 3.7%, and has been at or under 4% for 16 straight months.","","","1"
"1","The US economy added 164,000 jobs in July, in line with expectations and the rate of growth over the last quarter. That's a healthy number, considering the economy has been expanding for more than a...","","133","126","463","","The US economy added 164,000 jobs in July. The unemployment rate remained at 3.7%, and has been at or under 4% for 16 straight months.","","","1"
"1","cnn.com","","133","126","463","","The US economy added 164,000 jobs in July. The unemployment rate remained at 3.7%, and has been at or under 4% for 16 straight months.","","","1"
